
state,county,precincts,reporting,biden,clinton,dodd,edwards,gravel,kucinich,obama,richardson,uncommitted-d,total-d,giuliani,huckabee,hunter,keyes,mccain,paul,romney,tancredo,thompson,uncommitted-r,total-r
MO,Gasconade,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Gentry,11,11,1,409,1,38,0,0,312,2,3,767,3,182,1,1,217,23,155,0,3,3,588
MO,Greene,87,85,18,17936,3,607,11,21,13944,16,68,32633,133,15263,16,46,9788,1521,9043,5,106,73,35997
MO,Grundy,12,12,1,485,0,21,0,0,323,1,6,837,5,361,0,1,377,210,122,2,10,6,1094
MO,Harrison,21,21,0,436,1,24,0,0,249,2,5,717,5,277,0,1,288,93,207,0,5,6,882
MO,Henry,20,20,1,2101,2,121,3,2,1067,9,17,3324,11,708,1,4,760,71,480,1,10,9,2057
MO,Hickory,11,10,0,1032,1,52,1,1,425,2,5,1520,5,530,0,1,443,63,276,0,7,2,1328
MO,Holt,7,7,0,283,0,16,1,0,185,2,1,488,7,194,1,1,190,34,201,0,3,5,637
MO,Howard,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Howell,21,17,3,1802,0,84,5,1,920,2,10,2827,14,2337,3,3,1099,266,656,0,26,7,4412
MO,Iron,10,5,0,716,1,39,0,0,257,1,6,1020,3,195,0,3,169,33,98,0,3,1,505
MO,Jackson,389,149,43,20268,13,750,18,42,23425,46,144,44757,189,4211,11,37,5757,1184,5924,14,150,100,17613
MO,Jackson County,257,97,26,11959,7,516,13,16,7147,20,78,19786,139,3084,7,22,4011,853,4436,12,116,66,12778
MO,Jasper,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Jefferson,74,44,17,11018,7,575,13,19,6263,20,94,18033,81,3350,5,24,3788,446,3453,2,92,46,11292
MO,Johnson,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Kansas City,132,52,17,8309,6,234,5,26,16278,26,66,24971,50,1127,4,15,1746,331,1488,2,34,34,4835

MO,Knox,7,7,0,300,0,28,0,1,150,1,5,486,3,142,1,0,101,16,72,1,4,3,343
MO,LaClede,21,21,5,2185,0,94,3,1,1181,2,24,3497,23,2791,0,11,1656,142,807,0,21,29,5482
MO,Lafayette,16,16,6,2464,8,106,2,3,1435,7,24,4055,17,979,6,5,1148,160,898,0,24,15,3254
MO,Lawrence,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Lewis,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Lincoln,25,25,3,3489,4,190,4,7,1963,5,20,5688,21,1484,2,4,1412,216,1400,0,30,11,4582
MO,Linn,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Livingston,13,13,1,948,3,68,0,1,550,3,9,1584,8,426,0,1,488,75,248,0,5,4,1255
MO,Macon,15,15,2,1016,0,106,3,1,615,6,10,1760,9,646,3,2,441,43,390,0,14,2,1550
MO,Madison,8,8,4,971,0,64,0,1,344,6,22,1413,7,560,1,1,452,51,185,0,5,11,1274
MO,Maries,10,10,1,844,0,48,1,0,366,3,13,1277,7,415,0,0,343,59,321,1,5,4,1155
MO,Marion,18,18,8,1586,0,105,0,3,1187,5,18,2913,15,904,1,6,714,114,891,0,19,9,2673
MO,McDonald,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Mercer,10,10,1,141,0,10,0,0,80,0,1,233,5,132,0,1,114,91,62,0,3,3,411
MO,Miller,21,21,2,1380,0,52,1,3,713,2,13,2166,22,1406,4,5,1094,109,790,1,24,16,3473
MO,Mississippi,9,9,1,1079,0,55,0,1,499,0,15,1652,2,455,4,0,362,15,213,0,6,7,1064
MO,Moniteau,13,13,1,873,1,31,0,3,538,5,6,1459,10,699,0,0,512,99,472,1,9,2,1804
MO,Monroe,9,9,1,590,2,68,1,1,444,2,9,1119,6,300,0,2,221,32,231,0,7,2,801
MO,Montgomery,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Morgan,11,11,0,1434,2,78,0,3,776,2,16,2311,22,896,1,2,857,76,615,0,18,10,2499
MO,New Madrid,24,20,0,1395,0,81,1,2,521,1,8,2011,3,540,0,0,313,28,202,0,1,3,1090
MO,Newton,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Nodaway,18,18,6,925,1,65,3,2,1172,8,17,2201,15,451,1,3,571,81,454,0,9,7,1593
MO,Oregon,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Osage,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Ozark,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Pemiscot,17,17,1,1270,0,34,1,1,466,1,19,1793,4,565,0,0,233,20,149,0,7,2,981
MO,Perry,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Pettis,26,26,3,2242,2,123,5,1,1694,5,19,4094,20,994,1,3,1372,110,1226,1,15,19,3767
MO,Phelps,25,25,6,2392,2,122,4,2,1878,6,20,4435,23,1728,1,8,1459,321,1340,2,23,9,4916
MO,Pike,15,15,1,1444,0,82,0,0,766,2,9,2305,8,461,1,0,463,84,388,0,10,4,1421
MO,Platte,34,34,10,5434,1,192,6,9,5158,6,35,10853,50,1825,4,14,2793,472,3108,2,36,35,8340
MO,Polk,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Pulaski,10,10,3,1385,1,78,0,3,972,2,25,2470,27,1216,3,4,1129,66,641,1,21,12,3120
MO,Putnam,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Ralls,8,8,4,823,0,78,1,1,504,1,11,1423,4,376,1,1,256,24,279,0,4,3,948
MO,Randolph,15,15,2,1532,1,125,2,4,938,3,19,2631,13,824,1,6,623,95,632,0,11,8,2213
MO,Ray,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Reynolds,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Ripley,14,11,2,970,3,69,2,0,266,3,8,1323,5,709,1,3,321,52,228,0,8,4,1333
MO,Saline,20,20,2,1787,2,111,1,4,1176,5,21,3109,12,518,0,4,617,51,392,1,10,5,1611
MO,Schuyler,6,6,1,347,0,31,0,0,176,1,9,566,2,178,1,0,103,28,84,0,3,2,401
MO,Scotland,8,8,2,322,0,44,0,1,217,2,8,596,1,185,0,0,129,16,94,0,3,5,433
MO,Scott,22,22,3,2931,0,191,1,6,1443,7,34,4621,24,1549,1,3,1389,113,1076,0,38,15,4210
MO,Shannon,8,8,3,914,2,50,1,1,323,1,16,1311,0,515,0,8,223,109,83,0,3,4,946
MO,Shelby,8,8,1,459,0,64,0,0,299,2,19,845,6,321,1,1,206,18,140,0,1,6,700
MO,St. Charles,121,55,14,10218,5,317,11,14,9522,9,70,20183,81,3681,4,26,5941,690,6627,2,61,43,17158
MO,St. Clair,19,19,2,923,0,62,1,2,357,2,18,1367,5,572,0,0,437,44,246,0,4,10,1320
MO,St. Francois,27,27,12,5418,3,224,4,6,1993,12,41,7713,39,1631,4,7,1727,134,949,0,38,14,4543
MO,St. Louis City,204,11,9,2606,5,219,4,23,6282,11,58,9222,40,223,2,5,403,78,244,3,27,20,1049
MO,St. Louis County,534,82,48,13106,14,1074,13,70,18654,26,116,33134,394,3045,20,56,7807,719,5957,7,303,122,18439
MO,Ste. Genevieve,14,14,5,1922,1,85,1,4,1050,1,11,3082,9,419,0,3,518,47,270,0,4,1,1271
MO,Stoddard,21,21,1,2235,0,113,0,1,690,2,25,3067,8,1589,1,2,779,91,651,0,9,9,3140
MO,Stone,22,22,4,2114,1,74,2,1,1204,4,19,3423,28,2528,4,1,1787,154,1056,0,26,29,5616
MO,Sullivan,14,14,1,506,0,26,0,0,172,1,3,709,4,209,1,1,197,60,130,0,5,0,607
MO,Taney,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Texas,11,10,4,1731,1,98,4,2,704,3,12,2560,13,1638,3,3,915,202,455,0,16,9,3258
MO,Vernon,18,18,6,1434,0,124,2,2,732,7,23,2330,20,920,3,1,704,74,408,1,13,12,2159
MO,Warren,23,23,0,1971,2,92,2,1,1399,3,21,3491,22,988,1,3,1192,130,1139,0,31,12,3519
MO,Washington,19,19,0,2342,1,100,5,5,668,3,11,3137,7,622,0,1,616,50,297,0,8,3,1606
MO,Wayne,18,18,3,1458,1,71,1,2,359,7,16,1920,8,740,2,2,499,46,323,1,8,6,1637
MO,Webster,14,14,2,2217,1,119,1,1,1249,5,28,3623,18,2576,3,4,1341,168,897,1,24,13,5049
MO,Worth,8,8,1,171,0,17,0,0,105,0,1,295,2,84,0,1,73,10,77,0,6,1,255
MO,Wright,10,10,1,1143,1,36,1,0,452,2,9,1645,15,1878,2,10,746,178,298,0,10,6,3149
MT,*,56,31,,,,,,,,,,,,136,,1,187,112,216,,,,652
MT,Beaverhead,1,1,,,,,,,,,,,,6,,0,8,7,15,,,,36
MT,Big Horn,1,1,,,,,,,,,,,,7,,0,13,2,6,,,,28
MT,Blaine,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Broadwater,1,1,,,,,,,,,,,,4,,0,2,2,5,,,,13
MT,Carbon,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Carter,1,1,,,,,,,,,,,,14,,0,4,0,0,,,,18
MT,Cascade,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Chouteau,1,1,,,,,,,,,,,,4,,0,7,6,7,,,,24
MT,Custer,1,1,,,,,,,,,,,,15,,0,11,2,11,,,,39
MT,Daniels,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Dawson,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Deer Lodge,1,1,,,,,,,,,,,,3,,0,0,1,0,,,,4
MT,Fallon,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Fergus,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Flathead,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0

MT,Gallatin,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Garfield,1,1,,,,,,,,,,,,5,,0,9,1,9,,,,24
MT,Glacier,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Golden Valley,1,1,,,,,,,,,,,,2,,0,1,3,6,,,,12
MT,Granite,1,1,,,,,,,,,,,,1,,0,8,3,5,,,,17
MT,Hill,1,1,,,,,,,,,,,,11,,0,9,6,4,,,,30
MT,Jefferson,1,1,,,,,,,,,,,,5,,0,2,5,10,,,,22
MT,Judith Basin,1,1,,,,,,,,,,,,3,,0,2,5,3,,,,13
MT,Lake,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Lewis & Clark,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Liberty,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Lincoln,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Madison,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,McCone,1,1,,,,,,,,,,,,6,,0,4,6,4,,,,20
MT,Meagher,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Mineral,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Missoula,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Musselshell,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Park,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Petroleum,1,1,,,,,,,,,,,,4,,1,1,2,1,,,,9
MT,Phillips,1,1,,,,,,,,,,,,3,,0,9,1,2,,,,15
MT,Pondera,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Powder River,1,1,,,,,,,,,,,,2,,0,3,4,7,,,,16
MT,Powell,1,1,,,,,,,,,,,,2,,0,8,3,14,,,,27
MT,Prairie,1,1,,,,,,,,,,,,2,,0,2,0,8,,,,12
MT,Ravalli,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Richland,1,1,,,,,,,,,,,,2,,0,2,14,4,,,,22
MT,Roosevelt,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Rosebud,1,1,,,,,,,,,,,,0,,0,17,2,6,,,,25
MT,Sanders,1,1,,,,,,,,,,,,5,,0,3,12,9,,,,29
MT,Sheridan,1,1,,,,,,,,,,,,0,,0,8,1,6,,,,15
MT,Silver Bow,1,1,,,,,,,,,,,,5,,0,4,3,7,,,,19
MT,Stillwater,1,1,,,,,,,,,,,,4,,0,9,5,10,,,,28
MT,Sweet Grass,1,1,,,,,,,,,,,,12,,0,3,1,2,,,,18
MT,Teton,1,1,,,,,,,,,,,,2,,0,5,3,16,,,,26
MT,Toole,1,1,,,,,,,,,,,,1,,0,9,1,10,,,,21
MT,Treasure,1,1,,,,,,,,,,,,2,,0,13,0,8,,,,23
MT,Valley,1,1,,,,,,,,,,,,1,,0,10,10,3,,,,24
MT,Wheatland,1,1,,,,,,,,,,,,3,,0,1,1,18,,,,23
MT,Wibaux,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
MT,Yellowstone,1,0,,,,,,,,,,,,0,,0,0,0,0,,,,0
ND,*,47,39,,,,,,,,,,18792,,1502,,,1775,1603,2856,,,,7761
ND,*,47,45,,6883,,282,30,67,11477,,,18792,,,,,,,,,,,7761
NJ,*,6292,4206,2753,405868,,10191,,2166,336839,2160,,759977,,,,,,,,,,,373791
NJ,*,6292,4209,,,,,,,,,,759977,10330,30965,,,207418,17857,105017,,2204,,373791
NJ,Atlantic,160,134,95,12086,,299,,62,10185,45,,22772,305,1783,,,10424,782,4181,,197,,17672
NJ,Bergen,553,1,21,1752,,252,,20,904,14,,2963,428,72,,,607,56,275,,34,,1472
NJ,Burlington,365,0,0,0,,0,,0,0,0,,0,0,0,,,0,0,0,,0,,0
NJ,Camden,334,244,390,36820,,992,,126,27023,212,,65563,282,2048,,,10358,1345,5083,,161,,19277
NJ,Cape May,128,113,73,4753,,131,,31,2980,59,,8027,283,1162,,,6923,475,2542,,69,,11454
NJ,Cumberland,92,92,91,8808,,194,,98,6337,37,,15565,239,1373,,,4327,403,1597,,59,,7998
NJ,Essex,551,528,157,52864,,873,,137,69694,132,,123857,670,1274,,,12115,749,6314,,77,,21199
NJ,Gloucester,226,226,322,26062,,843,,160,15164,154,,42705,459,2159,,,10043,1215,5414,,105,,19395
NJ,Hudson,448,424,275,56925,,982,,354,32192,332,,91060,554,648,,,6429,539,2351,,80,,10601
NJ,Hunterdon,114,114,34,6118,,196,,56,6359,72,,12835,366,1595,,,10047,1101,5211,,93,,18413
NJ,Mercer,257,172,,,,,,,,,,49779,198,905,,,7090,646,3013,,121,,11973
NJ,Mercer,257,237,98,22701,,422,,79,26365,114,,49779,,,,,,,,,,,11973
NJ,Middlesex,597,161,91,14480,,370,,125,11746,137,,26949,121,713,,,3920,442,1888,,53,,7137
NJ,Monmouth,453,362,163,30879,,938,,137,26206,214,,58537,902,2704,,,24533,1769,12400,,275,,42583
NJ,Morris,395,313,130,21230,,533,,83,17818,85,,39879,,,,,,,,,,,58596
NJ,Morris,395,381,,,,,,,,,,39879,1442,4059,,,32425,2446,17984,,240,,58596
NJ,Ocean,383,373,183,33352,,1365,,139,16994,148,,52181,1998,4381,,,29915,2386,14509,,308,,53497
NJ,Passaic,281,255,293,28760,,493,,201,18436,135,,48318,843,1590,,,10383,967,6533,,95,,20411
NJ,Salem,45,45,92,4401,,185,,34,3024,41,,7777,79,852,,,2747,239,1232,,28,,5177
NJ,Somerset,263,27,8,2084,,37,,8,2308,11,,4456,43,221,,,1970,202,1144,,10,,3590
NJ,Sussex,119,119,54,5848,,217,,34,4920,71,,11144,576,1889,,,9565,1053,6415,,97,,19595
NJ,Union,438,438,183,35945,,869,,282,38184,147,,75610,542,1537,,,13597,1042,6931,,102,,23751
NJ,Warren,90,0,0,0,,0,,0,0,0,,0,0,0,,,0,0,0,,0,,0
NM,*,184,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,
NM,CD1,50,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,
NM,CD2,67,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,
NM,CD3,67,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,
NY,*,14670,11754,,,,,,,,,,1407761,14415,52669,728,1008,242900,30823,134276,,1543,,478362
NY,*,14670,11812,3878,809276,,15708,,9375,560707,8817,,1407761,,,,,,,,,,,478362
NY,Albany,343,60,26,3755,,100,,23,2502,39,,6445,18,100,0,0,237,61,197,,0,,613
NY,Allegany,40,39,7,1335,,68,,15,643,19,,2087,61,754,15,33,1689,172,699,,32,,3455
NY,Bronx,976,973,385,81982,,799,,803,50236,476,,134681,218,446,147,115,2643,558,1124,,75,,5326
NY,Brooklyn,2032,1819,728,116508,,2198,,1603,111277,1385,,233699,687,820,187,242,8015,1167,3730,,135,,14983
NY,Broome,190,136,32,7463,,238,,87,4180,82,,12082,257,1821,3,0,4902,687,3011,,0,,10681
NY,Cattaraugus,55,25,7,1360,,45,,22,545,25,,2004,54,330,0,0,1000,90,466,,0,,1940

NY,Cayuga,65,65,22,4270,,89,,46,1531,51,,6009,103,776,0,0,2601,301,1054,,0,,4835
NY,Chautauqua,124,68,25,4737,,200,,36,2248,71,,7317,118,1205,10,21,3058,308,1410,,76,,6206
NY,Chemung,85,85,19,3855,,110,,33,1722,35,,5774,110,1043,0,0,3576,292,1563,,0,,6584
NY,Chenango,42,26,4,1041,,35,,12,580,10,,1682,69,408,0,0,1174,149,518,,0,,2318
NY,Clinton,70,70,12,3126,,83,,24,1312,32,,4589,70,296,0,0,1303,165,944,,0,,2778
NY,Columbia,58,30,4,1318,,25,,25,1154,22,,2548,27,199,3,8,912,152,373,,30,,1704
NY,Cortland,42,42,6,2204,,46,,15,992,23,,3286,73,562,0,0,1553,157,684,,0,,3029
NY,Delaware,59,27,4,868,,44,,8,511,12,,1447,42,261,10,15,1073,164,623,,18,,2206
NY,Dutchess,256,127,40,8501,,178,,120,7819,168,,16826,287,1123,0,0,3580,791,3415,,0,,9196
NY,Erie,369,260,206,41548,,1313,,346,21672,633,,65718,802,3291,0,0,12142,2012,7777,,0,,26024
NY,Essex,42,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,,0
NY,Franklin,49,19,0,942,,22,,2,281,6,,1253,26,121,0,0,420,44,168,,0,,779
NY,Fulton,50,50,14,1880,,0,,0,521,21,,2436,0,822,0,0,2021,459,1098,,0,,4400
NY,Genesee,34,34,4,1927,,39,,14,705,30,,2719,89,631,0,3,1663,224,1166,,0,,3776
NY,Greene,52,30,11,962,,41,,10,601,11,,1636,84,250,0,0,1067,194,593,,0,,2188
NY,Hamilton,11,9,3,174,,9,,3,107,6,,302,17,138,0,0,360,84,158,,0,,757
NY,Herkimer,58,58,19,2443,,73,,27,914,35,,3511,117,622,0,0,2696,313,1270,,0,,5018
NY,Jefferson,91,60,5,2393,,56,,41,745,20,,3260,127,669,0,0,2191,228,938,,0,,4153
NY,Lewis,31,30,2,801,,20,,2,298,11,,1134,36,353,0,0,937,100,340,,0,,1766
NY,Livingston,61,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,,0
NY,Madison,55,54,14,2443,,51,,17,1213,32,,3770,108,599,0,0,2247,277,1235,,0,,4466
NY,Manhattan,1247,1037,438,119611,,1776,,1657,93546,1042,,218070,590,1295,84,77,9296,1138,3348,,161,,15989
NY,Monroe,554,478,134,28399,,561,,253,22824,349,,52520,1103,4463,0,0,14248,2127,13184,,0,,35125
NY,Montgomery,48,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,,0
NY,Nassau,1137,515,,,,,,,,,,14988,651,1234,1,3,12228,1079,5621,,40,,20857
NY,Nassau,1137,523,81,6704,,376,,124,7518,185,,14988,,,,,,,,,,,20857
NY,Niagara,113,102,54,11052,,303,,89,4943,151,,16592,289,1598,0,0,4832,568,2837,,0,,10124
NY,Oneida,192,115,33,5613,,193,,57,2381,91,,8368,194,832,22,60,3767,484,2339,,144,,7842
NY,Onondaga,202,198,90,22314,,385,,190,12982,242,,36203,544,2764,53,98,12351,1266,7517,,279,,24872
NY,Ontario,92,92,17,4512,,76,,28,2314,33,,6980,195,1008,0,0,2989,513,2362,,0,,7067
NY,Orange,154,141,60,11492,,252,,309,8086,110,,20309,487,1404,0,0,7814,1163,4870,,0,,15738
NY,Orleans,26,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,,0
NY,Oswego,65,52,15,4060,,86,,16,1355,33,,5565,240,1271,0,0,4268,600,1816,,0,,8195
NY,Otsego,57,57,12,2013,,60,,39,1401,22,,3547,57,394,6,41,1386,274,758,,29,,2945
NY,Putnam,41,41,24,3524,,114,,35,2575,40,,6312,151,417,0,0,2450,284,1640,,0,,4942
NY,Queens,1494,1400,431,109962,,1294,,1099,65938,629,,179353,714,1508,81,82,10581,1214,4758,,205,,19143
NY,Rensselaer,91,70,20,4700,,94,,47,2711,31,,7603,98,576,8,22,2401,369,1369,,42,,4885
NY,Rockland,270,172,77,13252,,323,,135,8870,158,,22815,208,436,0,0,4219,257,2628,,0,,7748
NY,Saint Lawrence,102,102,24,4908,,90,,33,1728,46,,6829,141,766,0,0,2465,285,973,,0,,4630
NY,Saratoga,196,123,29,4742,,94,,40,2647,70,,7622,177,1106,24,56,4865,717,2986,,65,,9996
NY,Schenectady,128,128,39,7727,,173,,92,3946,96,,12073,179,826,0,0,3156,579,2329,,0,,7069
NY,Schoharie,27,27,6,1083,,37,,15,490,13,,1644,35,285,0,0,803,111,613,,0,,1847
NY,Schuyler,17,15,3,611,,24,,7,349,7,,1001,37,197,0,4,595,103,302,,2,,1240
NY,Seneca,27,27,2,1740,,40,,9,621,17,,2429,75,353,0,0,1147,210,541,,0,,2326
NY,Staten Island,357,357,106,17760,,552,,115,10606,104,,29243,375,861,40,39,7764,505,3155,,83,,12822
NY,Steuben,85,68,18,2374,,74,,22,1141,24,,3653,158,1295,0,1,3304,491,1524,,5,,6778
NY,Suffolk,1047,994,274,49624,,1128,,569,26595,818,,79008,,,,,,,,,,,55352
NY,Suffolk,1047,1002,,,,,,,,,,79008,2350,4035,0,0,30152,3728,15087,,0,,55352
NY,Sullivan,63,50,9,2389,,73,,29,1433,28,,3961,79,210,0,0,1035,126,429,,0,,1879
NY,Tioga,48,48,9,1956,,64,,30,1013,25,,3097,68,866,15,27,2009,406,1090,,32,,4513
NY,Tompkins,50,0,,,,,,,,,,12645,0,0,0,0,0,0,0,,0,,0
NY,Tompkins,50,50,12,5755,,138,,105,6585,50,,12645,,,,,,,,,,,0
NY,Ulster,164,161,28,7353,,214,,109,6983,57,,14744,222,705,0,0,3348,559,1787,,0,,6621
NY,Warren,71,71,12,2149,,50,,19,1130,23,,3383,114,618,13,25,2976,368,1380,,55,,5549
NY,Washington,52,44,,,,,,,,,,3204,51,446,6,36,1641,314,860,,35,,3389
NY,Washington,52,52,14,1850,,58,,24,1239,19,,3204,,,,,,,,,,,3389
NY,Wayne,38,27,5,2812,,68,,18,1261,38,,4202,118,874,0,0,2395,326,1709,,0,,5422
NY,Westchester,1034,797,193,47359,,958,,706,40409,970,,90595,1009,1569,0,0,17308,1220,8691,,0,,29797
NY,Wyoming,21,21,5,1113,,41,,12,424,36,,1631,58,472,0,0,1195,140,700,,0,,2565
NY,Yates,20,20,5,927,,57,,9,354,5,,1357,48,345,0,0,852,150,519,,0,,1914
OK,*,2220,1960,,199376,2260,38913,,2148,110617,6502,,363356,,,,,,,,,,,272634
OK,*,2220,1967,,,,,,,,,,363356,2056,90047,256,664,102172,9241,65939,191,1655,,272634
OK,Adair,18,18,,1590,16,376,,15,367,55,,2446,9,762,2,1,372,27,134,0,7,,1315
OK,Alfalfa,11,11,,287,3,77,,3,164,18,,556,10,369,0,1,422,16,139,1,8,,966
OK,Atoka,15,15,,1392,22,287,,8,307,57,,2109,4,194,0,0,144,10,91,0,2,,445
OK,Beaver,9,9,,118,1,79,,1,109,18,,330,6,345,1,2,443,19,223,2,14,,1055
OK,Beckham,13,13,,1262,13,375,,15,519,73,,2303,5,442,3,1,438,15,148,0,4,,1057
OK,Blaine,11,11,,642,9,183,,8,308,30,,1201,13,402,0,2,589,42,228,1,20,,1300
OK,Bryan,29,26,,3218,31,669,,18,901,101,,5014,4,474,0,0,359,36,308,0,7,,1188
OK,Caddo,25,23,,2231,32,437,,22,802,139,,3741,8,358,0,3,450,21,199,2,10,,1051
OK,Canadian,54,42,,3570,24,715,,31,1968,127,,6510,78,3354,10,27,3907,347,2504,2,54,,10298
OK,Carter,28,28,,3467,36,796,,40,1562,161,,6139,27,878,1,3,1005,52,571,2,15,,2556
OK,Cherokee,26,26,,4319,36,619,,34,1481,89,,6632,14,1001,5,4,754,77,412,1,8,,2276
OK,Choctaw,18,18,,1579,16,414,,20,576,63,,2729,1,122,0,1,116,4,81,2,3,,331
OK,Cimarron,7,7,,97,2,69,,4,82,28,,282,2,148,2,1,164,38,61,0,2,,418
OK,Cleveland,90,90,,12976,78,1588,,92,9529,276,,24690,190,7609,15,50,9369,1070,6798,16,134,,25308
OK,Coal,12,12,,674,8,112,,12,184,24,,1037,0,65,0,3,49,2,51,0,1,,171
OK,Comanche,43,43,,5117,95,935,,56,3628,259,,10235,61,1544,10,14,2299,218,1329,9,33,,5525
OK,Cotton,12,12,,649,10,160,,5,239,34,,1119,2,68,0,0,61,11,45,0,0,,187
OK,Craig,17,17,,1677,16,289,,14,569,51,,2637,6,360,0,4,265,14,177,1,7,,834

OK,Creek,44,44,,5230,48,886,,42,1821,140,,8234,65,2920,3,15,2187,199,1617,5,41,,7056
OK,Custer,13,13,,1545,22,451,,16,860,100,,3037,16,823,1,13,858,41,408,3,12,,2177
OK,Delaware,22,22,,3488,40,577,,24,1176,106,,5450,27,1377,3,5,1066,70,682,3,9,,3244
OK,Dewey,11,11,,350,6,160,,4,215,26,,778,8,208,2,3,250,9,103,1,2,,588
OK,Ellis,10,10,,528,9,279,,17,273,68,,1190,19,436,5,4,742,17,237,4,31,,1496
OK,Garfield,33,33,,2597,27,437,,18,1334,80,,4529,63,2345,3,16,3572,218,1719,2,31,,7980
OK,Garvin,24,24,,2648,32,740,,26,922,133,,4565,17,616,2,4,547,34,306,0,7,,1535
OK,Grady,42,38,,3473,42,821,,30,1385,164,,5991,43,1541,2,5,1626,123,1035,7,18,,4404
OK,Grant,10,10,,330,8,87,,3,199,13,,656,8,270,1,2,354,14,132,3,2,,786
OK,Greer,16,16,,551,20,222,,11,280,42,,1143,2,91,0,0,100,6,37,0,1,,238
OK,Harmon,8,8,,310,5,118,,5,154,20,,632,1,35,0,0,29,0,11,0,0,,76
OK,Harper,9,9,,162,7,109,,2,139,12,,443,3,167,0,0,245,14,89,1,4,,523
OK,Haskell,17,17,,1666,27,444,,22,410,75,,2692,4,198,0,0,82,8,52,1,1,,347
OK,Hughes,16,16,,1576,28,409,,10,419,69,,2549,2,163,3,2,166,12,103,1,4,,456
OK,Jackson,19,19,,1330,37,435,,15,648,102,,2601,14,524,3,3,620,37,361,1,11,,1577
